source_ip_address,source_port_number,destination_ip_address,destination_port_number,window_size,is_cwr,transport_protocol,is_ece,sequence_number,destination_mac_address,network_protocol,is_syn,is_urg,is_psh,is_ack,source_mac_address,acknowledge_number,ip_identifier,is_rst,ttl,total_ip_packet_length,is_fin,attack_flag,attack_step,attack_name
142.250.196.110,443,10.71.65.58,55192,474,0,TCP,0,16168906,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3595430658,48791,0,118,118,0,0,benign,benign
10.71.65.58,55192,142.250.196.110,443,501,0,TCP,0,3595430658,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,16168972,60450,0,64,52,0,0,benign,benign
142.250.196.110,443,10.71.65.58,55192,474,0,TCP,0,16168972,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3595430658,48792,0,118,222,0,0,benign,benign
10.71.65.58,55192,142.250.196.110,443,500,0,TCP,0,3595430658,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,16169142,60451,0,64,52,0,0,benign,benign
10.71.65.58,55192,142.250.196.110,443,501,0,TCP,0,3595430658,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,16169142,60452,0,64,87,0,0,benign,benign
142.250.196.110,443,10.71.65.58,55192,474,0,TCP,0,16169142,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3595430658,48793,0,118,197,0,0,benign,benign
142.250.196.110,443,10.71.65.58,55192,474,0,TCP,0,16169287,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3595430658,48794,0,118,91,0,0,benign,benign
10.71.65.58,55192,142.250.196.110,443,501,0,TCP,0,3595430693,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,16169326,60453,0,64,52,0,0,benign,benign
10.71.65.58,55192,142.250.196.110,443,501,0,TCP,0,3595430693,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,16169326,60454,0,64,91,0,0,benign,benign
142.250.196.110,443,10.71.65.58,55192,474,0,TCP,0,16169326,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3595430732,48795,0,118,52,0,0,benign,benign
10.71.65.58,54098,142.250.76.138,443,501,0,TCP,0,2178117102,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1590759409,33659,0,64,52,0,0,benign,benign
142.250.76.138,443,10.71.65.58,54098,311,0,TCP,0,1590759409,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,2178117103,30126,0,54,52,0,0,benign,benign
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,24364,0,128,172,0,0,benign,benign
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,28113,0,1,61,0,0,benign,benign
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,28114,0,1,62,0,0,benign,benign
74.125.204.188,5228,10.71.65.58,34194,265,0,TCP,0,3103657016,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3893316199,61976,0,117,395,0,0,benign,benign
10.71.65.58,34194,74.125.204.188,5228,493,0,TCP,0,3893316199,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3103657359,7297,0,64,52,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,501,0,TCP,0,625899653,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1273082144,6702,0,64,173,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,501,0,TCP,0,625899774,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1273082144,6703,0,64,1105,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,310,0,TCP,0,1273082144,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,625899774,60024,0,118,52,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273082144,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,625900827,60025,0,118,52,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273082144,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,625900827,60026,0,118,91,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,501,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1273082183,6704,0,64,52,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49734,0,128,68,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273082183,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,625900827,60027,0,118,122,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,501,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1273082253,6705,0,64,52,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273082253,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,625900827,60028,0,118,1290,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,492,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1273083491,6706,0,64,52,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273083491,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,625900827,60029,0,118,988,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,493,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1273084427,6707,0,64,52,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273084427,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,625900827,60030,0,118,266,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,492,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1273084641,6708,0,64,52,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273084641,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,625900827,60031,0,118,312,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,490,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1273084901,6709,0,64,52,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273084901,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,625900827,60032,0,118,91,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,490,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1273084940,6710,0,64,52,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,501,0,TCP,0,625900827,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1273084940,6711,0,64,87,0,0,benign,benign
10.71.123.75,62959,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:12:db:99,-1,38915,0,128,68,0,0,benign,benign
10.71.65.58,42090,142.250.198.14,443,501,0,TCP,0,625900862,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1273084940,6712,0,64,91,0,0,benign,benign
142.250.198.14,443,10.71.65.58,42090,321,0,TCP,0,1273084940,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,625900901,60033,0,118,52,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49735,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42048,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42049,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49736,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49737,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42050,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49738,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42051,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49739,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42052,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49740,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42053,0,128,68,0,0,benign,benign
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,24365,0,128,172,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49741,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42054,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49742,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42055,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49743,0,128,68,0,0,benign,benign
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,28117,0,1,61,0,0,benign,benign
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,28118,0,1,62,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49744,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49745,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42058,0,128,68,0,0,benign,benign
10.71.64.81,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,b6:c4:57:1b:6d:ed,-1,48854,0,255,89,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49746,0,128,68,0,0,benign,benign
10.71.64.113,50586,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,49747,0,128,68,0,0,benign,benign
10.71.64.113,50585,10.71.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,42060,0,128,68,0,0,benign,benign
