source_ip_address,source_port_number,destination_ip_address,destination_port_number,window_size,is_cwr,transport_protocol,is_ece,sequence_number,destination_mac_address,network_protocol,is_syn,is_urg,is_psh,is_ack,source_mac_address,acknowledge_number,ip_identifier,is_rst,ttl,total_ip_packet_length,is_fin,attack_flag,attack_step,attack_name
216.58.200.234,443,10.71.65.58,39332,352,0,TCP,0,813165193,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3448541002,59764,0,117,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39320,305,0,TCP,0,578971466,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,844519525,23390,0,54,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39320,305,0,TCP,0,578971466,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,844519564,23391,0,54,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39320,305,0,TCP,0,578971466,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,844519564,23392,0,54,91,0,0,benign,normal
10.71.64.224,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:13:c4:32,-1,50045,0,1,68,0,0,benign,normal
10.71.65.58,39320,216.58.200.234,443,501,0,TCP,0,844519564,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,578971505,31790,0,64,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39320,305,0,TCP,0,578971505,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,844519564,23393,0,54,121,0,0,benign,normal
10.71.65.58,39320,216.58.200.234,443,501,0,TCP,0,844519564,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,578971574,31791,0,64,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39320,305,0,TCP,0,578971574,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,844519564,23394,0,54,83,0,0,benign,normal
10.71.65.58,39320,216.58.200.234,443,501,0,TCP,0,844519564,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,578971605,31792,0,64,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39320,305,0,TCP,0,578971605,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,844519564,23395,0,54,91,0,0,benign,normal
10.71.65.58,39320,216.58.200.234,443,501,0,TCP,0,844519564,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,578971644,31793,0,64,52,0,0,benign,normal
10.71.65.58,39320,216.58.200.234,443,501,0,TCP,0,844519564,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,578971644,31794,0,64,91,0,0,benign,normal
10.71.65.58,39332,216.58.200.234,443,501,0,TCP,0,3448541002,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,813165193,45159,0,64,520,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39332,362,0,TCP,0,813165193,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3448541470,59765,0,117,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39320,305,0,TCP,0,578971644,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,844519603,23396,0,54,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39332,362,0,TCP,0,813165193,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3448541470,59766,0,117,119,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39332,362,0,TCP,0,813165260,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3448541470,59767,0,117,101,0,0,benign,normal
10.71.65.58,39332,216.58.200.234,443,501,0,TCP,0,3448541470,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,813165309,45160,0,64,52,0,0,benign,normal
10.71.65.58,54576,172.217.161.234,443,501,0,TCP,0,3545853238,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,6339850,57705,0,64,52,0,0,benign,normal
172.217.161.234,443,10.71.65.58,54576,310,0,TCP,0,6339850,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3545853239,1174,0,117,52,0,0,benign,normal
10.71.65.56,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,80:a9:97:11:a6:8d,-1,49935,0,64,96,0,0,benign,normal
10.71.65.56,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,80:a9:97:11:a6:8d,-1,63295,0,64,96,0,0,benign,normal
10.71.64.224,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:13:c4:32,-1,50046,0,1,68,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23776,0,128,172,0,0,benign,normal
10.71.64.22,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f4:c8:8a:23:d4:c1,-1,34021,0,128,78,0,0,benign,normal
10.71.65.56,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,80:a9:97:11:a6:8d,-1,5617,0,64,96,0,0,benign,normal
10.71.64.22,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f4:c8:8a:23:d4:c1,-1,34022,0,128,78,0,0,benign,normal
10.71.65.56,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,80:a9:97:11:a6:8d,-1,25841,0,64,96,0,0,benign,normal
10.71.64.22,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f4:c8:8a:23:d4:c1,-1,34023,0,128,78,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23777,0,128,172,0,0,benign,normal
10.71.64.184,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f4:46:37:8c:72:10,-1,22099,0,128,78,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416971362,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449015,55763,0,64,2528,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416973838,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449015,55765,0,64,740,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416974526,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449015,55766,0,64,215,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449015,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416972600,52141,0,117,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,470,0,TCP,0,4008449015,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416973838,52142,0,117,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,468,0,TCP,0,4008449015,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416974526,52143,0,117,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449015,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416974689,52144,0,117,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449015,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3416974689,52145,0,117,91,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416974689,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,4008449054,55767,0,64,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449054,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3416974689,52146,0,117,118,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416974689,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,4008449120,55768,0,64,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449120,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3416974689,52147,0,117,343,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,499,0,TCP,0,3416974689,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,4008449411,55769,0,64,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449411,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3416974689,52148,0,117,297,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,498,0,TCP,0,3416974689,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,4008449656,55770,0,64,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449656,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3416974689,52149,0,117,91,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416974689,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,4008449695,55771,0,64,52,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416974689,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449695,55772,0,64,87,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416974724,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449695,55773,0,64,91,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449695,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416974763,52150,0,117,52,0,0,benign,normal
10.71.64.184,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f4:46:37:8c:72:10,-1,22101,0,128,78,0,0,benign,normal
10.71.65.58,55374,172.217.25.3,443,501,0,TCP,0,3127438499,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3017518311,16833,0,64,52,0,0,benign,normal
172.217.25.3,443,10.71.65.58,55374,273,0,TCP,0,3017518311,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3127438500,59777,0,118,52,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23778,0,128,172,0,0,benign,normal
10.71.65.58,59732,108.177.125.188,5228,501,0,TCP,0,940190220,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,661398082,32538,0,64,52,0,0,benign,normal
108.177.125.188,5228,10.71.65.58,59732,265,0,TCP,0,661398082,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,940190221,30065,0,118,52,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23779,0,128,172,0,0,benign,normal
10.71.64.16,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,aa:a6:55:e9:83:e1,-1,35786,0,1,68,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,27468,0,1,62,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416974763,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449695,55774,0,64,2528,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416977239,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449695,55776,0,64,255,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416977442,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008449695,55777,0,64,154,0,0,benign,normal
10.71.64.16,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,aa:a6:55:e9:83:e1,-1,36204,0,1,68,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449695,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416977239,52151,0,117,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008449695,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416977442,52152,0,117,52,0,0,benign,normal
