window_start,window_end,protocol,src_ip_addr,src_port,dst_ip_addr,dst_port,flow_iat_std,forward_packet_length_max,total_bhlen,flow_protocol,bpkts_per_second,flow_iat_total,forward_iat_max,flow_iat_mean,forward_packet_length_mean,fpkts_per_second,flow_packets_per_second,forward_iat_total,forward_packet_length_std,total_fhlen,forward_iat_min,backward_iat_std,backward_packet_length_mean,backward_iat_total,total_forward_packets,backward_packet_length_std,backward_packet_length_min,flow_ece,forward_packet_length_min,flow_cwr,flow_rst,backward_iat_mean,flow_urg,flow_psh,forward_iat_std,total_length_of_forward_packets,backward_packet_length_max,forward_iat_mean,total_length_of_backward_packets,total_backward_packets,flow_fin,flow_ack,flow_syn,backward_iat_min,flow_iat_min,backward_iat_max,flow_iat_max,attack_flag,attack_step,attack_name
1736941612.560470,1736941622.560470,17,10.201.41.31,7500,255.255.255.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.31,7500,10.201.41.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.89,714,10.1.5.45,53,0.0,800,432,136,0.0,0.000000,0.000000,0.00,800.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,800,0,0,-8,0,0,0.0,1600,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941612.560470,1736941622.560470,17,10.1.5.45,53,10.201.41.89,714,0.0,2208,432,136,0.0,0.000000,0.000000,0.00,2208.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,2208,0,0,-8,0,0,0.0,4416,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941612.560470,1736941622.560470,6,10.201.41.89,840,185.125.190.97,80,1.5999999999999999,1224,3720,48,0.0,45.973224,4.180752,2.72,662.1176470588235,13.599999999999998,13.599999999999998,45.973224,261.2,0,0.000000,-8,0,0,136,-8,-8,0,528,0,0,-8,0,24,1.5999999999999999,11256,-8,2.72,0,0,24,112,24,-8,0.000000,-8,4.180752,0,-,
1736941612.560470,1736941622.560470,6,185.125.190.97,80,10.201.41.89,840,1.3599999999999999,2008,2424,48,0.0,20.907352,4.179896,1.92,949.0909090909091,8.799999999999999,8.799999999999999,20.907352,648.96,0,0.000000,-8,0,0,88,-8,-8,0,528,0,0,-8,0,24,1.3599999999999999,10440,-8,1.92,0,0,24,88,0,-8,0.000000,-8,4.179896,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.89,3129,175.193.3.234,123,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941612.560470,1736941622.560470,17,175.193.3.234,123,10.201.41.89,3129,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.208,8806,239.255.255.250,1900,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.43,5353,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.210,138,10.201.41.255,138,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.114,9067,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.114,7167,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.106,2407,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941612.560470,1736941622.560470,17,10.201.41.106,6771,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.2,1985,224.0.0.2,1985,23.92,496,2592,136,0.0,384.246072,64.796688,32.00,496.0,9.6,9.6,384.246072,0.0,0,0.000000,-8,0,0,96,-8,-8,0,496,0,0,-8,0,0,23.92,5952,-8,32.00,0,0,0,0,0,-8,0.000000,-8,64.796688,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.3,1985,224.0.0.2,1985,21.520000000000003,496,3240,136,0.0,468.663552,64.523856,31.28,492.80000000000007,12.0,12.0,468.663552,6.3999999999999995,0,0.000000,-8,0,0,120,-8,-8,0,480,0,0,-8,0,0,21.520000000000003,7392,-8,31.28,0,0,0,0,0,-8,0.000000,-8,64.523856,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.31,7500,255.255.255.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.31,7500,10.201.41.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.89,714,10.1.5.45,53,0.0,800,432,136,0.0,0.000000,0.000000,0.00,800.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,800,0,0,-8,0,0,0.0,1600,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941613.560470,1736941623.560470,17,10.1.5.45,53,10.201.41.89,714,0.0,2208,432,136,0.0,0.000000,0.000000,0.00,2208.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,2208,0,0,-8,0,0,0.0,4416,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941613.560470,1736941623.560470,6,10.201.41.89,840,185.125.190.97,80,1.5999999999999999,1224,3720,48,0.0,45.973224,4.180752,2.72,662.1176470588235,13.599999999999998,13.599999999999998,45.973224,261.2,0,0.000000,-8,0,0,136,-8,-8,0,528,0,0,-8,0,24,1.5999999999999999,11256,-8,2.72,0,0,24,112,24,-8,0.000000,-8,4.180752,0,-,
1736941613.560470,1736941623.560470,6,185.125.190.97,80,10.201.41.89,840,1.3599999999999999,2008,2424,48,0.0,20.907352,4.179896,1.92,949.0909090909091,8.799999999999999,8.799999999999999,20.907352,648.96,0,0.000000,-8,0,0,88,-8,-8,0,528,0,0,-8,0,24,1.3599999999999999,10440,-8,1.92,0,0,24,88,0,-8,0.000000,-8,4.179896,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.89,3129,175.193.3.234,123,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941613.560470,1736941623.560470,17,175.193.3.234,123,10.201.41.89,3129,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.208,8806,239.255.255.250,1900,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.43,5353,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.210,138,10.201.41.255,138,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.114,9067,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.114,7167,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.106,2407,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941613.560470,1736941623.560470,17,10.201.41.106,6771,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.2,1985,224.0.0.2,1985,17.599999999999998,496,1944,136,0.0,188.575704,43.055536,20.96,496.0,7.200000000000001,7.200000000000001,188.575704,0.0,0,0.000000,-8,0,0,72,-8,-8,0,496,0,0,-8,0,0,17.599999999999998,4464,-8,20.96,0,0,0,0,0,-8,0.000000,-8,43.055536,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.3,1985,224.0.0.2,1985,23.92,496,3240,136,0.0,405.692880,64.485072,27.04,492.80000000000007,12.0,12.0,405.692880,6.3999999999999995,0,0.000000,-8,0,0,120,-8,-8,0,480,0,0,-8,0,0,23.92,7392,-8,27.04,0,0,0,0,0,-8,0.000000,-8,64.485072,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.31,7500,255.255.255.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.31,7500,10.201.41.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.89,714,10.1.5.45,53,0.0,800,432,136,0.0,0.000000,0.000000,0.00,800.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,800,0,0,-8,0,0,0.0,1600,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941614.560470,1736941624.560470,17,10.1.5.45,53,10.201.41.89,714,0.0,2208,432,136,0.0,0.000000,0.000000,0.00,2208.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,2208,0,0,-8,0,0,0.0,4416,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941614.560470,1736941624.560470,6,10.201.41.89,840,185.125.190.97,80,1.5999999999999999,1224,3720,48,0.0,45.973224,4.180752,2.72,662.1176470588235,13.599999999999998,13.599999999999998,45.973224,261.2,0,0.000000,-8,0,0,136,-8,-8,0,528,0,0,-8,0,24,1.5999999999999999,11256,-8,2.72,0,0,24,112,24,-8,0.000000,-8,4.180752,0,-,
1736941614.560470,1736941624.560470,6,185.125.190.97,80,10.201.41.89,840,1.3599999999999999,2008,2424,48,0.0,20.907352,4.179896,1.92,949.0909090909091,8.799999999999999,8.799999999999999,20.907352,648.96,0,0.000000,-8,0,0,88,-8,-8,0,528,0,0,-8,0,24,1.3599999999999999,10440,-8,1.92,0,0,24,88,0,-8,0.000000,-8,4.179896,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.89,3129,175.193.3.234,123,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941614.560470,1736941624.560470,17,175.193.3.234,123,10.201.41.89,3129,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.208,8806,239.255.255.250,1900,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.43,5353,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.210,138,10.201.41.255,138,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.114,9067,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.114,7167,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.106,2407,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941614.560470,1736941624.560470,17,10.201.41.106,6771,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.2,1985,224.0.0.2,1985,24.800000000000004,496,2592,136,0.0,386.723808,66.049368,32.24,496.0,9.6,9.6,386.723808,0.0,0,0.000000,-8,0,0,96,-8,-8,0,496,0,0,-8,0,0,24.800000000000004,5952,-8,32.24,0,0,0,0,0,-8,0.000000,-8,66.049368,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.3,1985,224.0.0.2,1985,23.92,496,3240,136,0.0,405.692880,64.485072,27.04,492.80000000000007,12.0,12.0,405.692880,6.3999999999999995,0,0.000000,-8,0,0,120,-8,-8,0,480,0,0,-8,0,0,23.92,7392,-8,27.04,0,0,0,0,0,-8,0.000000,-8,64.485072,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.31,7500,255.255.255.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.31,7500,10.201.41.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.89,714,10.1.5.45,53,0.0,800,432,136,0.0,0.000000,0.000000,0.00,800.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,800,0,0,-8,0,0,0.0,1600,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941615.560470,1736941625.560470,17,10.1.5.45,53,10.201.41.89,714,0.0,2208,432,136,0.0,0.000000,0.000000,0.00,2208.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,2208,0,0,-8,0,0,0.0,4416,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941615.560470,1736941625.560470,6,10.201.41.89,840,185.125.190.97,80,1.5999999999999999,1224,3720,48,0.0,45.973224,4.180752,2.72,662.1176470588235,13.599999999999998,13.599999999999998,45.973224,261.2,0,0.000000,-8,0,0,136,-8,-8,0,528,0,0,-8,0,24,1.5999999999999999,11256,-8,2.72,0,0,24,112,24,-8,0.000000,-8,4.180752,0,-,
1736941615.560470,1736941625.560470,6,185.125.190.97,80,10.201.41.89,840,1.3599999999999999,2008,2424,48,0.0,20.907352,4.179896,1.92,949.0909090909091,8.799999999999999,8.799999999999999,20.907352,648.96,0,0.000000,-8,0,0,88,-8,-8,0,528,0,0,-8,0,24,1.3599999999999999,10440,-8,1.92,0,0,24,88,0,-8,0.000000,-8,4.179896,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.89,3129,175.193.3.234,123,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941615.560470,1736941625.560470,17,175.193.3.234,123,10.201.41.89,3129,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.208,8806,239.255.255.250,1900,0.0,1672,648,136,0.0,0.000000,0.000000,0.00,1672.0,2.4,2.4,0.000000,0.0,0,0.000000,-8,0,0,24,-8,-8,0,1672,0,0,-8,0,0,0.0,5016,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.43,5353,224.0.0.251,5353,0.0,680,648,136,0.0,0.000000,0.000000,0.00,680.0,2.4,2.4,0.000000,0.0,0,0.000000,-8,0,0,24,-8,-8,0,680,0,0,-8,0,0,0.0,2040,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.210,138,10.201.41.255,138,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.114,9067,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.114,7167,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.106,2407,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941615.560470,1736941625.560470,17,10.201.41.106,6771,239.192.152.143,6771,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.2,1985,224.0.0.2,1985,24.800000000000004,496,2592,136,0.0,386.723808,66.049368,32.24,496.0,9.6,9.6,386.723808,0.0,0,0.000000,-8,0,0,96,-8,-8,0,496,0,0,-8,0,0,24.800000000000004,5952,-8,32.24,0,0,0,0,0,-8,0.000000,-8,66.049368,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.3,1985,224.0.0.2,1985,22.0,496,2592,136,0.0,328.845552,58.081128,27.44,492.0,9.6,9.6,328.845552,6.96,0,0.000000,-8,0,0,96,-8,-8,0,480,0,0,-8,0,0,22.0,5904,-8,27.44,0,0,0,0,0,-8,0.000000,-8,58.081128,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.31,7500,255.255.255.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.31,7500,10.201.41.255,7500,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.89,714,10.1.5.45,53,0.0,800,432,136,0.0,0.000000,0.000000,0.00,800.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,800,0,0,-8,0,0,0.0,1600,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941616.560470,1736941626.560470,17,10.1.5.45,53,10.201.41.89,714,0.0,2208,432,136,0.0,0.000000,0.000000,0.00,2208.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,2208,0,0,-8,0,0,0.0,4416,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941616.560470,1736941626.560470,6,10.201.41.89,840,185.125.190.97,80,1.5999999999999999,1224,3720,48,0.0,45.973224,4.180752,2.72,662.1176470588235,13.599999999999998,13.599999999999998,45.973224,261.2,0,0.000000,-8,0,0,136,-8,-8,0,528,0,0,-8,0,24,1.5999999999999999,11256,-8,2.72,0,0,24,112,24,-8,0.000000,-8,4.180752,0,-,
1736941616.560470,1736941626.560470,6,185.125.190.97,80,10.201.41.89,840,1.3599999999999999,2008,2424,48,0.0,20.907352,4.179896,1.92,949.0909090909091,8.799999999999999,8.799999999999999,20.907352,648.96,0,0.000000,-8,0,0,88,-8,-8,0,528,0,0,-8,0,24,1.3599999999999999,10440,-8,1.92,0,0,24,88,0,-8,0.000000,-8,4.179896,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.89,3129,175.193.3.234,123,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941616.560470,1736941626.560470,17,175.193.3.234,123,10.201.41.89,3129,0.0,720,432,136,0.0,0.000000,0.000000,0.00,720.0,1.5999999999999999,1.5999999999999999,0.000000,0.0,0,0.000000,-8,0,0,16,-8,-8,0,720,0,0,-8,0,0,0.0,1440,-8,0.00,0,0,0,0,0,-8,0.000000,-8,0.000000,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.208,8806,239.255.255.250,1900,4.0,1672,1296,136,0.0,24.010512,8.003504,4.00,1672.0,4.8,4.8,24.010512,0.0,0,0.000000,-8,0,0,48,-8,-8,0,1672,0,0,-8,0,0,4.0,10032,-8,4.00,0,0,0,0,0,-8,0.000000,-8,8.003504,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.43,5353,224.0.0.251,5353,4.0,680,1080,136,0.0,16.175728,8.087864,3.20,680.0,4.0,4.0,16.175728,0.0,0,0.000000,-8,0,0,40,-8,-8,0,680,0,0,-8,0,0,4.0,3400,-8,3.20,0,0,0,0,0,-8,0.000000,-8,8.087864,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.210,138,10.201.41.255,138,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.114,9067,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
1736941616.560470,1736941626.560470,17,10.201.41.114,7167,224.0.0.251,5353,-8,-8,0,136,0.0,0,-8,-8,0,0.0,0.0,0,-8,0,-8,-8,0,0,0,-8,-8,0,-8,0,0,-8,0,0,-8,0,-8,-8,0,0,0,0,0,-8,-8,-8,-8,0,-,
