source_ip_address,source_port_number,destination_ip_address,destination_port_number,window_size,is_cwr,transport_protocol,is_ece,sequence_number,destination_mac_address,network_protocol,is_syn,is_urg,is_psh,is_ack,source_mac_address,acknowledge_number,ip_identifier,is_rst,ttl,total_ip_packet_length,is_fin,attack_flag,attack_step,attack_name
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273297,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,282442002,7022,0,118,52,0,0,benign,normal
10.71.65.58,49818,142.250.66.78,443,501,0,TCP,0,2584946812,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1250130060,27669,0,64,52,0,0,benign,normal
142.250.66.78,443,10.71.65.58,49818,278,0,TCP,0,1250130060,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,2584946813,48705,0,117,52,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,26483,0,1,61,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,26484,0,1,62,0,0,benign,normal
10.71.65.58,51870,142.250.206.202,443,501,0,TCP,0,923351996,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,306155120,63225,0,64,52,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51870,292,0,TCP,0,306155120,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,923351997,39270,0,117,52,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,26486,0,1,62,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,22890,0,128,172,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,26488,0,1,62,0,0,benign,normal
10.71.65.58,56718,108.177.97.188,5228,501,0,TCP,0,1694805357,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,2355895715,48943,0,64,52,0,0,benign,normal
108.177.97.188,5228,10.71.65.58,56718,265,0,TCP,0,2355895715,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,1694805358,51561,0,117,52,0,0,benign,normal
10.71.64.119,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,78:af:08:bb:03:96,-1,42279,0,1,68,0,0,benign,normal
10.71.64.119,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,78:af:08:bb:03:96,-1,42280,0,1,68,0,0,benign,normal
10.71.64.119,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,78:af:08:bb:03:96,-1,42281,0,1,68,0,0,benign,normal
10.71.64.119,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,78:af:08:bb:03:96,-1,42282,0,1,68,0,0,benign,normal
10.71.65.43,54361,255.255.255.255,8610,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,d4:d8:53:22:44:53,-1,48130,0,128,44,0,0,benign,normal
10.71.65.43,54361,255.255.255.255,8610,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,d4:d8:53:22:44:53,-1,48131,0,128,44,0,0,benign,normal
10.71.65.58,42118,142.251.170.84,443,501,0,TCP,0,4201108342,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,2250671973,24442,0,64,52,0,0,benign,normal
142.251.170.84,443,10.71.65.58,42118,293,0,TCP,0,2250671973,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,4201108343,57056,0,116,52,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,22891,0,128,172,0,0,benign,normal
10.71.64.119,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,78:af:08:bb:03:96,-1,42283,0,1,68,0,0,benign,normal
10.71.64.119,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,78:af:08:bb:03:96,-1,42284,0,1,68,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,26489,0,1,61,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,26490,0,1,62,0,0,benign,normal
10.71.64.119,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,78:af:08:bb:03:96,-1,3566,0,128,78,0,0,benign,normal
10.71.64.119,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,78:af:08:bb:03:96,-1,3567,0,128,78,0,0,benign,normal
10.71.65.58,45150,10.1.5.45,53,-1,0,UDP,0,-1,00:00:0c:07:ac:46,IP,0,0,0,0,f8:b5:4d:f5:9d:30,-1,45615,0,63,52,0,0,benign,normal
10.71.65.58,45150,10.1.5.45,53,-1,0,UDP,0,-1,00:00:0c:07:ac:46,IP,0,0,0,0,f8:b5:4d:f5:9d:30,-1,45616,0,63,52,0,0,benign,normal
10.71.64.121,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11151,0,128,78,0,0,benign,normal
10.71.64.121,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,13382,0,1,69,0,0,benign,normal
10.71.64.121,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,13383,0,1,69,0,0,benign,normal
10.71.64.103,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:10:35:8d,-1,9949,0,1,79,0,0,benign,normal
10.71.64.121,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11153,0,128,78,0,0,benign,normal
10.71.64.103,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:10:35:8d,-1,11487,0,128,78,0,0,benign,normal
10.71.64.121,138,10.71.255.255,138,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11152,0,128,202,0,0,benign,normal
10.71.64.121,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,13384,0,1,69,0,0,benign,normal
10.71.64.121,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,13385,0,1,69,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,22892,0,128,172,0,0,benign,normal
10.1.5.45,53,10.71.65.58,45150,-1,0,UDP,0,-1,f8:b5:4d:f5:9d:30,IP,0,0,0,0,98:a2:c0:37:6b:1f,-1,40552,0,62,127,0,0,benign,normal
10.71.64.121,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11154,0,128,78,0,0,benign,normal
10.71.64.121,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11155,0,128,78,0,0,benign,normal
10.71.64.121,138,10.71.255.255,138,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11156,0,128,202,0,0,benign,normal
10.71.64.121,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11157,0,128,78,0,0,benign,normal
10.1.5.45,53,10.71.65.58,45150,-1,0,UDP,0,-1,f8:b5:4d:f5:9d:30,IP,0,0,0,0,98:a2:c0:37:6b:1f,-1,41060,0,62,127,0,0,benign,normal
10.71.64.119,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,78:af:08:bb:03:96,-1,3568,0,128,78,0,0,benign,normal
10.71.64.121,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11158,0,128,78,0,0,benign,normal
10.71.65.58,45710,142.250.206.227,443,501,0,TCP,0,890234956,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3004549892,4164,0,64,146,0,0,benign,normal
10.71.65.58,45710,142.250.206.227,443,501,0,TCP,0,890235050,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3004549892,4165,0,64,91,0,0,benign,normal
10.71.64.119,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,78:af:08:bb:03:96,-1,3569,0,128,78,0,0,benign,normal
142.250.206.227,443,10.71.65.58,45710,278,0,TCP,0,3004549892,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,890235089,31182,0,54,52,0,0,benign,normal
142.250.206.227,443,10.71.65.58,45710,278,0,TCP,0,3004549892,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,890235089,31183,0,54,91,0,0,benign,normal
142.250.206.227,443,10.71.65.58,45710,278,0,TCP,0,3004549931,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,890235089,31184,0,54,149,0,0,benign,normal
10.71.65.58,45710,142.250.206.227,443,500,0,TCP,0,890235089,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3004550028,4166,0,64,52,0,0,benign,normal
142.250.206.227,443,10.71.65.58,45710,278,0,TCP,0,3004550028,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,890235089,31185,0,54,126,0,0,benign,normal
142.250.206.227,443,10.71.65.58,45710,278,0,TCP,0,3004550102,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,890235089,31186,0,54,83,0,0,benign,normal
142.250.206.227,443,10.71.65.58,45710,278,0,TCP,0,3004550133,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,890235089,31187,0,54,91,0,0,benign,normal
10.71.65.58,45710,142.250.206.227,443,501,0,TCP,0,890235089,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3004550172,4167,0,64,52,0,0,benign,normal
10.71.65.58,45710,142.250.206.227,443,501,0,TCP,0,890235089,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3004550172,4168,0,64,87,0,0,benign,normal
10.71.65.58,45710,142.250.206.227,443,501,0,TCP,0,890235124,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3004550172,4169,0,64,91,0,0,benign,normal
142.250.206.227,443,10.71.65.58,45710,278,0,TCP,0,3004550172,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,890235163,31188,0,54,52,0,0,benign,normal
10.71.64.121,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:13:5e:7a,-1,11159,0,128,78,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282442002,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3220273297,6868,0,64,3215,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445165,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3220273297,6871,0,64,214,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273297,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,282444478,7023,0,118,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273297,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,282445327,7024,0,118,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273297,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445327,7025,0,118,91,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,22893,0,128,172,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445327,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3220273336,6872,0,64,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273336,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445327,7026,0,118,118,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445327,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3220273402,6873,0,64,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273402,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445327,7027,0,118,121,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445327,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3220273471,6874,0,64,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273471,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445327,7028,0,118,90,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445327,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3220273509,6875,0,64,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273509,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445327,7029,0,118,91,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445327,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3220273548,6876,0,64,52,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445327,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3220273548,6877,0,64,87,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445362,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3220273548,6878,0,64,91,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273548,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,282445401,7030,0,118,52,0,0,benign,normal
10.71.64.119,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,78:af:08:bb:03:96,-1,3570,0,128,78,0,0,benign,normal
10.71.65.58,42454,35.190.80.143,443,501,0,TCP,0,2585508605,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,2294893028,21788,0,64,52,0,0,benign,normal
10.71.65.58,44364,172.217.31.163,443,501,0,TCP,0,998908747,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3657959173,11448,0,64,52,0,0,benign,normal
10.71.65.58,42022,142.250.66.78,443,501,0,TCP,0,53913257,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,982706138,10631,0,64,52,0,0,benign,normal
35.190.80.143,443,10.71.65.58,42454,267,0,TCP,0,2294893028,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,2585508606,1129,0,55,52,0,0,benign,normal
172.217.31.163,443,10.71.65.58,44364,269,0,TCP,0,3657959173,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,998908748,7205,0,54,52,0,0,benign,normal
142.250.66.78,443,10.71.65.58,42022,281,0,TCP,0,982706138,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,53913258,8273,0,117,52,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,26492,0,1,62,0,0,benign,normal
10.71.64.81,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,b6:c4:57:1b:6d:ed,-1,49268,0,255,89,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273548,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445401,7031,0,118,317,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220273813,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445401,7032,0,118,258,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220274019,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445401,7033,0,118,256,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445401,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3220274223,6879,0,64,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220274223,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282445401,7034,0,118,91,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445401,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3220274262,6880,0,64,91,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445440,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3220274262,6881,0,64,87,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282445475,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3220274262,6882,0,64,3174,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220274262,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,282446713,7035,0,118,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,467,0,TCP,0,3220274262,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,282448597,7036,0,118,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220274262,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282448597,7037,0,118,117,0,0,benign,normal
142.250.207.110,443,10.71.65.58,40668,474,0,TCP,0,3220274327,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,282448597,7038,0,118,320,0,0,benign,normal
10.71.65.58,40668,142.250.207.110,443,501,0,TCP,0,282448597,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3220274595,6885,0,64,52,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,22894,0,128,172,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51884,331,0,TCP,0,2502310653,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3249225324,7134,0,55,216,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51884,331,0,TCP,0,2502310817,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3249225324,7135,0,55,83,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51884,331,0,TCP,0,2502310848,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3249225324,7136,0,55,91,0,0,benign,normal
10.71.65.58,51884,142.250.206.202,443,501,0,TCP,0,3249225324,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,2502310887,64094,0,64,52,0,0,benign,normal
10.71.65.58,51884,142.250.206.202,443,501,0,TCP,0,3249225324,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,2502310887,64095,0,64,87,0,0,benign,normal
10.71.65.58,51884,142.250.206.202,443,501,0,TCP,0,3249225359,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,2502310887,64096,0,64,91,0,0,benign,normal
10.71.65.58,51870,142.250.206.202,443,501,0,TCP,0,923351997,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,306155120,63226,0,64,278,0,0,benign,normal
10.71.65.58,51870,142.250.206.202,443,501,0,TCP,0,923352223,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,306155120,63227,0,64,91,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51884,331,0,TCP,0,2502310887,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3249225359,7137,0,55,52,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51884,331,0,TCP,0,2502310887,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3249225398,7138,0,55,52,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51870,299,0,TCP,0,306155120,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,923352223,39271,0,117,52,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51870,299,0,TCP,0,306155120,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,923352262,39272,0,117,52,0,0,benign,normal
142.250.206.202,443,10.71.65.58,51870,299,0,TCP,0,306155120,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,923352262,39273,0,117,91,0,0,benign,normal
10.71.65.58,51870,142.250.206.202,443,501,0,TCP,0,923352262,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,306155159,63228,0,64,52,0,0,benign,normal
