source_ip_address,source_port_number,destination_ip_address,destination_port_number,window_size,is_cwr,transport_protocol,is_ece,sequence_number,destination_mac_address,network_protocol,is_syn,is_urg,is_psh,is_ack,source_mac_address,acknowledge_number,ip_identifier,is_rst,ttl,total_ip_packet_length,is_fin,attack_flag,attack_step,attack_name
142.250.204.68,443,10.71.65.58,44658,265,0,TCP,0,1959990343,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,2843649186,54895,0,53,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,42876,273,0,TCP,0,1900934269,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,2132090874,3773,0,118,52,0,0,benign,normal
10.71.123.75,62559,255.255.255.255,1947,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:12:db:99,-1,38824,0,128,68,0,0,benign,normal
10.71.64.167,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:10:3f:38,-1,26937,0,128,78,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538976635,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1649071449,39342,0,64,2528,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538979111,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1649071449,39344,0,64,739,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538979798,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1649071449,39345,0,64,215,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071449,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,538977873,7036,0,117,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071449,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,538979111,7037,0,117,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071449,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,538979798,7038,0,117,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071449,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,538979961,7039,0,117,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071449,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,538979961,7040,0,117,91,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538979961,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1649071488,39346,0,64,52,0,0,benign,normal
10.71.64.41,17500,255.255.255.255,17500,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,58:96:1d:f8:c3:cf,-1,57600,0,128,174,0,0,benign,normal
10.71.64.41,17500,255.255.255.255,17500,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,58:96:1d:f8:c3:cf,-1,57602,0,128,174,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071488,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,538979961,7041,0,117,118,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538979961,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1649071554,39347,0,64,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071554,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,538979961,7042,0,117,371,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,499,0,TCP,0,538979961,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1649071873,39348,0,64,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071873,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,538979961,7043,0,117,144,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,499,0,TCP,0,538979961,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1649071965,39349,0,64,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649071965,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,538979961,7044,0,117,91,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,499,0,TCP,0,538979961,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,1649072004,39350,0,64,52,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538979961,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1649072004,39351,0,64,87,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538979996,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1649072004,39352,0,64,91,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538979996,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1649072004,39353,0,64,91,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649072004,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,538980035,7045,0,117,52,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649072004,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,538980035,7046,0,117,64,0,0,benign,normal
10.71.65.58,60874,142.250.206.195,443,501,0,TCP,0,403809814,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,305741909,45975,0,64,146,0,0,benign,normal
10.71.65.58,60874,142.250.206.195,443,501,0,TCP,0,403809908,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,305741909,45976,0,64,91,0,0,benign,normal
142.250.206.195,443,10.71.65.58,60874,273,0,TCP,0,305741909,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,403809947,62888,0,55,52,0,0,benign,normal
142.250.206.195,443,10.71.65.58,60874,273,0,TCP,0,305741909,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,403809947,62889,0,55,91,0,0,benign,normal
142.250.206.195,443,10.71.65.58,60874,273,0,TCP,0,305741948,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,403809947,62890,0,55,149,0,0,benign,normal
142.250.206.195,443,10.71.65.58,60874,273,0,TCP,0,305742045,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,403809947,62891,0,55,126,0,0,benign,normal
142.250.206.195,443,10.71.65.58,60874,273,0,TCP,0,305742119,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,403809947,62892,0,55,91,0,0,benign,normal
10.71.65.58,60874,142.250.206.195,443,501,0,TCP,0,403809947,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,305742158,45977,0,64,52,0,0,benign,normal
10.71.65.58,60874,142.250.206.195,443,501,0,TCP,0,403809947,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,305742158,45978,0,64,87,0,0,benign,normal
10.71.65.58,60874,142.250.206.195,443,501,0,TCP,0,403809982,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,305742158,45979,0,64,91,0,0,benign,normal
142.250.206.195,443,10.71.65.58,60874,273,0,TCP,0,305742158,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,403810021,62893,0,55,52,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23400,0,128,172,0,0,benign,normal
0.0.0.0,68,255.255.255.255,67,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f6:a0:36:5f:8d:58,-1,0,0,64,336,0,0,benign,normal
0.0.0.0,68,255.255.255.255,67,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f6:a0:36:5f:8d:58,-1,0,0,64,336,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649072004,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,538980035,7047,0,117,292,0,0,benign,normal
10.71.65.58,55784,142.250.204.142,443,501,0,TCP,0,538980035,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1649072244,39354,0,64,87,0,0,benign,normal
142.250.204.142,443,10.71.65.58,55784,489,0,TCP,0,1649072244,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,538980070,7048,0,117,52,0,0,benign,normal
0.0.0.0,68,255.255.255.255,67,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f6:a0:36:5f:8d:58,-1,0,0,64,346,0,0,benign,normal
10.71.64.228,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,f6:a0:36:5f:8d:58,-1,59500,0,1,68,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23401,0,128,172,0,0,benign,normal
142.250.207.106,443,10.71.65.58,35198,349,0,TCP,0,3804918427,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3270009520,5910,0,54,216,0,0,benign,normal
10.71.65.58,35198,142.250.207.106,443,501,0,TCP,0,3270009520,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3804918591,53625,0,64,87,0,0,benign,normal
10.71.65.58,35198,142.250.207.106,443,501,0,TCP,0,3270009555,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,3804918591,53626,0,64,87,0,0,benign,normal
142.250.207.106,443,10.71.65.58,35198,349,0,TCP,0,3804918591,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3270009555,5911,0,54,52,0,0,benign,normal
142.250.207.106,443,10.71.65.58,35198,349,0,TCP,0,3804918591,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3270009590,5912,0,54,52,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,27047,0,1,61,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33153,0,1,67,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33154,0,1,105,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33156,0,1,105,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33158,0,1,105,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33159,0,1,56,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33160,0,1,56,0,0,benign,normal
10.71.64.228,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,f6:a0:36:5f:8d:58,-1,59873,0,1,68,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35674,0,128,96,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35675,0,128,96,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35676,0,128,96,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23402,0,128,172,0,0,benign,normal
10.71.65.58,60750,142.250.76.138,443,501,0,TCP,0,913701578,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,117928341,37560,0,64,52,0,0,benign,normal
10.71.65.58,60738,142.250.76.138,443,501,0,TCP,0,783063497,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,3405802891,56489,0,64,52,0,0,benign,normal
142.250.76.138,443,10.71.65.58,60738,310,0,TCP,0,3405802891,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,783063498,13287,0,55,52,0,0,benign,normal
142.250.76.138,443,10.71.65.58,60750,267,0,TCP,0,117928341,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,913701579,19764,0,117,52,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35677,0,128,78,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33161,0,1,68,0,0,benign,normal
10.71.122.136,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:4b:eb:73,-1,58035,0,128,78,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35685,0,128,96,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35686,0,128,96,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35687,0,128,96,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35688,0,128,78,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33166,0,1,56,0,0,benign,normal
10.71.64.147,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,35689,0,128,78,0,0,benign,normal
10.71.64.147,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,a4:6b:b6:66:f0:4e,-1,33168,0,1,56,0,0,benign,normal
